,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,101,欧氏距离,0.0,60.56479060596908,44.79548120254597,52.01358624821016,24.64214248261275,15.104674094360783,33.33219430200908,48.91487687892504,19.00400981828298,13.275472915765295,68.24794715635426,2.9958241508946184,57.94645266279572,38.991942363043556,50.15816777036461,30.016813959822713,43.236166501325435,80.84012517695257,58.616362329741065,34.943274073454745,55.832485217050966,43.73017431019016,22.958646404825146,25.73124558436962,22.452705346828807,10.589075336789978,15.147751447484309,84.154116106015,226.50195598244997,97.6775117558944,134.7375245451969,55.03764350109053,72.27386953283631,57.55517799232929,123.00928342601792,71.05924241674744,118.01755621606615,103.02566211467419,123.41342144426191,130.49542911023144,57.55775308210546,136.48934053974085,89.03885681056789,28.944879708858466,35.14143070518758,102.16146899609832,46.940178987156564,129.08378947028754,52.38662817291032,48.05075441570439,56.57747335804194,95.00136227616562,65.03505203510824,21.212260871223734,51.89424158820775,52.476155637735346,48.785934293714305,77.84438414114815,80.64470921823239,94.9807833604622,56.87828595562658,97.3915969252579,44.59431022722452,45.815009547203196,76.19743125316144,110.13468976341103,36.74703710567238,61.97930393410075,47.043951045023036,84.05425217366148,46.21959395868666,56.8087564253865,81.34505111808552,52.716072248820126,39.58688433511337,24.75921452290844,53.68979410018657,18.117203259251426,72.30498675825842,63.19388148089635,47.73109856693709,154.68792417612147,145.39749216714088,8.744337676315299,50.952550994988435,81.648551402371,77.26398363470416,52.2536421097482,45.63108533681048,37.93698995139484,56.02819474711804,47.0030400101459,89.52089972182277,92.05283425181034,94.39830022915616,139.00273020205253,55.82052497595108,72.41362399806704,143.92943434870944,40.653858624372575,77.60999381753408,100.17640618650255,108.85855474999522,59.19188829820279,69.39640246738882,121.49838509501939,99.28111650688255,39.704034777356384,50.18517739846083,34.21322403759912,51.42262955989875,61.199148983970204,80.62655753356884,69.94365201890763,44.38935174119063,35.427523541327105,69.05603394231066,36.978148496477,49.520337959387795,36.510513634020164,17.14571522386145,23.928514966596804,23.402987452781932,35.22050883637958,50.39123241069071,76.47883176011058,7889.214663053422
1,101,余弦距离,0.0,0.0005542095659145652,0.0008268987369519643,0.015256068824949454,0.0028741594434382733,0.00026182136211194695,0.0034847844103615966,0.00012706811630136539,1.879654188297053e-06,8.315676630843427e-06,0.0005550937687333057,5.3332707194986284e-05,0.019459313417997892,0.00015599330089399732,0.002232278372257923,0.0006692373791064021,0.001816236545056471,0.012630442625161331,0.0034630785513314333,0.0019503775949261115,0.0012461494463227307,0.0009839168695457978,0.002621300680024641,0.0023111540604719982,0.0025713924713849368,0.00045953351090355365,0.0012657225178153153,0.02686943067727976,0.3416457682047085,0.015023341017167402,0.029322273107594388,0.015449761834350983,0.028027979202182474,0.01357412777385636,0.06959673428198254,0.009771443886185671,0.0168530549926571,0.015816839443641095,0.04046861590201323,0.016714622382806077,0.01567912395677462,0.09564787548479625,0.022638233258645446,0.003105151652207372,0.006178388788803835,0.04086660533685005,0.013112833108021249,0.10257135267621731,0.013048550536291392,0.01377527443827875,0.016943062289724642,0.02870840096103322,0.017673828923278734,0.0012626746408117562,0.007611586780859048,0.015621549322150763,0.012125112873492383,0.03596824324687131,0.03131516423675196,0.026935753554156783,0.019394360302192548,0.01692906073073941,0.011681844387956719,0.011984985015628835,0.02186049485246566,0.052086978961969344,0.007327365112560047,0.016253576482780252,0.013079808742322063,0.021466413682847074,0.011594378843729825,0.00832729632909468,0.039184625619020474,0.012941880764435698,0.007960360645775544,0.0027373280472842154,0.009314642619992819,0.0013943593527157017,0.009048823027200337,0.014319110818002079,0.0008805137024665566,0.1256044510902634,0.11724505208648783,5.607598023704696e-06,0.00431698433085459,0.010302660406883657,0.00993785568269323,0.010662707860609189,0.007546906261408859,0.0038737497882453953,0.017923107479666633,0.010156397981095133,0.013289741812075095,0.02553873503159587,0.01374537201577486,0.03254389171881322,0.01780446305478578,0.0038223554163648865,0.035829200979775155,0.001345790064180008,0.014280269451971028,0.00826796395173457,0.05909289652840466,0.019583559969892583,0.014816108951098528,0.02522321558764662,0.029754191349300463,0.006815653963203938,0.007699223327129356,0.00595034456981125,0.013404936923075317,0.010262053554777717,0.00472849951752341,0.002399383074504269,0.011364760671336738,0.00038425055740520797,0.005872463241575421,0.0021466834267023227,0.005282173931947742,0.0008796584213759395,0.001561993887730484,0.0033369571840187184,0.0011596301772981432,3.013740217938654e-05,0.000559410826064255,3.8289768928168044e-05,2.263882177530903
2,101,braycurtis,0.0,0.09411936893556763,0.06999529843880001,0.08711428451213936,0.03738766193064109,0.023404407235484526,0.047730758077249386,0.0768107239059562,0.031787141459851065,0.023204214613821193,0.1336513941930445,0.005149139403771512,0.09824434131136067,0.07220347321380034,0.07413536652016624,0.04428760702628732,0.07724067998835266,0.14941441362604357,0.10818789383828495,0.04932555286947531,0.08222607258170227,0.06784946995792088,0.03435112101549322,0.035092006475959205,0.03642095139476217,0.01599354238550832,0.02550697716152145,0.12001956076799641,0.42241099596731835,0.11908988933685011,0.1493342610072013,0.08876675282060444,0.12056133018067672,0.08329039350190286,0.19817829636323075,0.08745208957223222,0.14574740879521075,0.1257474361152289,0.24852755601352108,0.16290653517340203,0.08778250568197207,0.23197410766022739,0.11044199390770519,0.04042673872121875,0.05538313355001483,0.15035651493409208,0.08108190611553273,0.22884423218271394,0.08142991547211081,0.08310709936835263,0.09141731847716686,0.12531017386951093,0.09250750355113165,0.0268844604037493,0.07337837612007404,0.08897935553622394,0.07832640135629247,0.13539967248972,0.12869450885037326,0.12130537643384832,0.09852883903504021,0.11476376871585779,0.07652836177425279,0.07773474455651369,0.10746026533049678,0.17040948768201586,0.06084114721273352,0.09152818888013294,0.08116758481705573,0.10708904057942006,0.0764895910955198,0.0654376134620054,0.13822486208453705,0.08011060356438723,0.06308156165317083,0.03453799624135753,0.06835574353523098,0.025737997537912758,0.0915108053004894,0.0858314385934267,0.08888922546001918,0.2559440080823493,0.25487522758072295,0.014644919086045854,0.08852826415436846,0.10384163922087361,0.09755823027746735,0.07339063178012828,0.06120757705798858,0.04555497702018129,0.09428373365636429,0.0715139207360483,0.1098243823661284,0.1477820576817984,0.11657461286121142,0.15040934094297906,0.09508235713830734,0.10431444368785009,0.15242119550054595,0.06933520776662994,0.126390665850547,0.196657532540081,0.17974213160848715,0.09828827859862205,0.08760211983761813,0.13663470650583925,0.12807300815509162,0.0581358798080747,0.06830146476679504,0.05434313576643893,0.08249563227593054,0.09047830430465072,0.15197506468216954,0.13101265132719916,0.0756519800158013,0.05675938747194042,0.09431925372224571,0.052112089540659885,0.062492539567570116,0.056663558951074285,0.02759246162771321,0.04075553442466067,0.03301678840395331,0.05739415254573238,0.07921713137896468,0.11673815309860629,11.923348709757796
3,101,correlation,0.0,1.1102230246251565e-16,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1102230246251565e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.9999999999999998,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999999998,1.9999999999999998,2.0,2.0,2.0,2.0,1.1102230246251565e-16,1.9999999999999998,2.0,2.0,1.9999999999999998,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999999998,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999999998,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999999998,1.9999999999999998,2.220446049250313e-16,2.0,1.1102230246251565e-16,2.0,1.1102230246251565e-16,0.0,2.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,174.0
4,102,欧氏距离,60.56479060596908,0.0,16.842160243962,88.28960418956684,51.18274478270072,46.260575207311454,90.84421198493351,20.179192121847812,41.920930288790245,73.41974842623951,128.6977963481632,61.337765154873836,91.51057301890096,99.48219691727891,18.1125357943627,39.368565431086246,103.46920220188595,140.30819488596998,118.85828731198427,31.83242512875971,29.459353210500574,18.505807291961514,77.15534172768412,77.59787886563646,69.93031632834091,57.60678080427618,64.32401932947751,69.73550064665503,255.61815863332976,54.14590662793392,91.04145312329251,63.36848626654834,79.65657473111617,53.85712502400716,117.24808631531475,37.25206995437595,69.01647097046046,58.05730122750866,182.77033409404444,78.59066419578835,100.40650688098444,138.5791661741513,62.66823461826044,79.56955856776854,53.64717584451966,87.69156848390277,78.36416686555977,149.4156672511746,57.92612959002526,78.65787625611063,95.72485776451565,71.96839942850563,110.48263986684894,75.60100434368402,103.00498441036675,69.61280557322185,59.715675153756685,95.38376706671711,79.22599333661418,69.56449362712313,85.09693699202141,56.6351926398703,78.55870267319165,66.11119788262884,62.83546767758952,100.24821850257418,77.8012253912693,57.92114679469829,71.08805954458941,60.62751656189563,62.29723446093603,37.810075474577154,112.51090995503483,96.3016232361341,55.57736442141912,80.09044839479718,43.346962480253026,50.73305510916174,35.36345364966413,51.67915188146946,108.28920191703287,200.6553989559097,154.0267837326489,52.29895749668627,110.50938506693612,39.7349485715096,37.95993247050242,49.32339471359512,44.61907680853388,37.39759515756874,91.00848062073699,53.76508585068011,47.89183416088142,142.41556849980222,50.70967747698556,96.28690282780123,72.61888584543307,20.399373402116257,101.92466162614723,97.94703165799258,129.82548104845293,157.02000862816354,108.13045083545887,95.38146332068165,49.94807752794099,78.9210460694608,73.93794980457089,49.13075344481462,100.6129265849503,54.112639868148825,60.86172398148298,112.30569814352211,137.66163614921456,127.72235789010568,66.30099032680339,25.307245236697263,26.26349640231228,30.496887963751764,31.933504677483654,25.624406352379125,54.942398235240724,59.115017698681065,78.88434827788689,25.958429056781494,10.34296255737917,18.95298459741545,9367.787821182288
5,102,余弦距离,0.0005542095659145652,0.0,2.7196993795275404e-05,0.0100093320773732,0.0009047477404495741,5.4191123943336805e-05,0.0068136804248369875,0.0012118611139733115,0.0004915457059539996,0.0004267659830715642,0.0022179910402551073,0.0009513063630690599,0.013467710237314856,0.0012980697516568052,0.0005622557287623398,0.0024407310146428163,0.004374815214666539,0.0184516559463479,0.006783340701874141,0.00042546429360657,0.0034610008300515194,6.126566043385129e-05,0.005582744963104624,0.0006021994512452888,0.0007384999525105185,0.0020225449778477067,0.0001449100519472779,0.019743981714618775,0.3169542444108606,0.009820747601552826,0.021858233831659968,0.010166547054213493,0.020740686931943197,0.008654633862570149,0.05791095543756486,0.005678050569569715,0.01131225172076089,0.010465127952134834,0.05037444408020941,0.011198729993316947,0.010353014103489322,0.08194205198403659,0.016136921328836262,0.0010363758981735138,0.0030345302820676823,0.03197909435427482,0.008286653497628138,0.08838325489350818,0.00823550625869296,0.008815596801954206,0.011386118337591622,0.021327674164228316,0.011987430639388341,0.0001438796974073675,0.0040622144215622935,0.01030617674666856,0.007504522386607704,0.027654914549887666,0.02358674434699548,0.019800943019045558,0.013413601869371905,0.01137462474228601,0.007156280593755837,0.007394241188866335,0.015480291332338414,0.04200901796924561,0.0038551280059395676,0.01082141870093034,0.008260373143840427,0.015148423533681399,0.00708778071353533,0.004589897366168438,0.030489959179355264,0.00815070593111944,0.004318294486328589,0.005751367544750696,0.0053307889104033945,0.00019050898558914398,0.005129966067813019,0.009252261338649648,0.0028308585093290706,0.10993709941806662,0.10209431077138897,0.0006712934636411427,0.00795858340954636,0.006085094405742009,0.005805203545601101,0.006362816248245862,0.00401495810829311,0.001498617775961275,0.012193178525758852,0.005972690934880287,0.008427581302041576,0.018603711112567645,0.008791649093817688,0.02465682669813507,0.012095213652137726,0.001466697342290324,0.027532754402685766,0.0001728224214637697,0.009221004795803012,0.004545834061049359,0.048340776543355224,0.013571263884376794,0.009653117338001893,0.018334092107794353,0.022232076661967026,0.0034861970051700553,0.004126361456557759,0.0028752307815205214,0.008519478095678323,0.006053863266749282,0.0020467252381353163,0.0006476607809371426,0.006908300319984018,1.5522028163683643e-05,0.002821130122261817,0.0005196975912727941,0.0024165038231253044,3.7435408609898246e-05,0.00025549244098344026,0.0011721303478418044,0.00011053987556330913,0.0003258922139675047,1.2149916073234124e-08,0.00030117573017973687,1.7855355208660173
6,102,braycurtis,0.09411936893556763,0.0,0.024284051724526894,0.12571183747890105,0.07555008159555547,0.07087107707842635,0.1412157310402063,0.023656834971186664,0.06251927173853239,0.11706791120739489,0.22494118635854948,0.09469850144245869,0.12601496590911515,0.16520018377135443,0.02012442205775947,0.05004034616632692,0.17012327921362994,0.2401565118908213,0.20026801839716954,0.04500274083627836,0.04095448763105557,0.026438735401345042,0.11542496171097306,0.12319806173237431,0.10899280262863204,0.08560928316115816,0.10071461942036779,0.09832755285252787,0.36008221185623396,0.07119924872119374,0.10952892637282871,0.06915012909275693,0.09790535499463339,0.0645187136015266,0.16901648361421895,0.0532570452226798,0.07761391993821018,0.07379939356234635,0.3348151771808464,0.07789694592096566,0.1514319178727971,0.1988489439063139,0.09005993015526169,0.12588220039315465,0.0726815470844722,0.12604870965769177,0.10802495606223618,0.19379332011193814,0.06259174325594331,0.10741684743249241,0.13943650669315544,0.10356379040852826,0.1712301446445872,0.12069842027896353,0.1663488853481784,0.08290149771426658,0.06924921236755463,0.11073857648457663,0.10565744767831975,0.10000174545090978,0.11118334893751952,0.07658085557334957,0.11102057614981604,0.08402020426465807,0.08681998085924374,0.14406071892845596,0.11668118128848864,0.07201327035493531,0.0923794350672657,0.0868587744185613,0.0766152117479249,0.04761922770065002,0.14659009544247473,0.14619634313296662,0.07195997818912242,0.12101849782146368,0.05108691694633512,0.07734050918453056,0.05068284505669734,0.06703665670787856,0.18149021138736385,0.3418289605612515,0.218625448144108,0.07958414629242054,0.1811383477372643,0.05545423568959809,0.05403448352987582,0.0555066522293604,0.05027613391298579,0.04877351350938235,0.12741505231160252,0.06167724916485668,0.06556976094853345,0.23858293976426242,0.06720432191913372,0.11673614346332978,0.08454537335223573,0.027001819663639386,0.12386273892802334,0.1623948228408285,0.2179177269737733,0.28549263749408066,0.15188440132304928,0.13470164341513247,0.06887406574734406,0.09914889988800389,0.10622049290186944,0.062157675688153634,0.16138338212138,0.07411676362260908,0.06805212560962842,0.1830389572442974,0.2426239892835789,0.22238977024238377,0.08590151682854223,0.037560636307220605,0.03758445478756845,0.04221433042678706,0.034816394149779335,0.037656638047259106,0.08420844107927761,0.08858087142097983,0.12674230318765087,0.03692467987039356,0.015014181286595499,0.02287006491441306,13.621290681501716
7,102,correlation,1.1102230246251565e-16,0.0,1.1102230246251565e-16,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,2.0,1.1102230246251565e-16,2.220446049250313e-16,1.9999999999999998,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999999998,2.0,1.9999999999999998,1.9999999999999998,1.1102230246251565e-16,1.9999999999999998,2.0,2.0,1.9999999999999998,1.9999999999999998,1.9999999999999998,2.0,2.0,1.9999999999999998,2.0,2.0,2.0,2.0,2.0,2.220446049250313e-16,1.9999999999999998,2.0,1.9999999999999998,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999999998,2.0,2.0,2.0,1.9999999999999998,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.1102230246251565e-16,1.9999999999999998,2.0,0.0,2.0,2.0,0.0,1.1102230246251565e-16,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999999998,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.9999999999999998,1.9999999999999998,1.9999999999999998,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9999999999999998,2.220446049250313e-16,1.9999999999999996,2.220446049250313e-16,2.0,0.0,0.0,2.0,0.0,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,174.0
8,103,欧氏距离,44.79548120254597,16.842160243962,0.0,72.40150339049866,34.48079881149797,30.019917211306684,76.4383992586176,19.83432819605485,27.006840594363563,57.28873778099189,112.51235550935333,45.911191365840544,76.01054689812865,83.39986735734178,9.134606811759618,29.30575334266335,88.0056619417965,125.36029589634308,103.39747156328269,15.389551077974215,32.40267790271963,1.9110048662227523,63.294162761838464,60.76194010546704,53.08896445351178,43.35715458985532,47.53878920547281,63.75430018754606,242.4866494652415,59.19142289213676,97.21377038151047,50.530167141333976,68.23845879611069,42.97539488554011,110.67861296728677,35.93450665018757,77.30558401689062,63.98842063079217,167.92950604554224,88.55114473721314,84.10881070157224,130.38769029669592,60.524228872307326,62.72835804344183,37.94067025234782,82.71584439114716,62.703857856059216,137.23824950857133,45.14658230230963,63.10417626680252,79.69934853672883,69.1328763814306,94.0717958935176,58.8365650241778,86.21800890653924,55.55112719128262,45.966528433553734,82.55082236068029,69.97692480580665,67.48242222858063,70.09490275168227,60.42390789167157,62.630885165343926,51.27457274601969,55.9644574147448,94.35437479041984,61.27170260120352,47.650803969348075,56.02435755417641,57.18462283382021,47.83882125995388,29.44072886668615,97.80579829612793,79.89291566917589,40.45860375089568,66.06164967697288,32.814113887387464,33.90294651448654,35.46804203333383,42.96329308103107,92.43041569981268,184.62109219622025,144.48594922636582,36.99011923884617,95.45627785737797,43.04926951396303,39.674264640269044,37.53855337481797,31.407029987407935,22.201881921167406,75.32877225689039,40.182676333241304,51.637372942002834,125.7911220765788,55.674263942356106,102.119928748988,58.82067458149411,28.709674949748347,107.54552409719288,81.20338557904452,113.0637296761077,140.18526441552268,99.93505558158485,79.66425268426993,43.894148828556254,84.33323515330152,72.06438536019022,34.305328503280386,83.84135320767719,38.2735500994932,47.53846395574692,95.54841391120065,120.8408379148079,110.94800508850695,51.23638684073284,9.58062178278447,28.597698819604748,14.38432593279053,21.117749036074816,8.815164376816465,38.107582949006094,42.38015030337971,62.13914258211897,13.363348886751043,6.760616743312788,35.256756324291096,8054.061551942179
9,103,余弦距离,0.0008268987369519643,2.7196993795275404e-05,0.0,0.008995377084575207,0.0006182645656336305,0.00015816621633835126,0.007700175174369273,0.0016020048199776316,0.0007499443664800154,0.0006693961872684673,0.0027360654735291146,0.0013000984733844145,0.012288207994710754,0.0017008919372683007,0.000342154930354277,0.0029828320587257373,0.005091008445079259,0.01988858941357008,0.007667927130074581,0.00023753364658452014,0.004101176775000326,6.823543458489567e-06,0.006388013731653652,0.0003734671078071683,0.00048228815849138407,0.0025185185707070623,4.655186185109628e-05,0.018312329437515373,0.31158617138234523,0.008816601049506767,0.02035124822526313,0.009144486607553182,0.01927302804344433,0.007713384192505668,0.05546321687309086,0.004920273685457666,0.010232949534034974,0.009427846964972342,0.052711554619366385,0.010124963952408361,0.009321422091076226,0.07904315904256487,0.014844090453840053,0.0007278584237008223,0.002487523641377054,0.03015521414312261,0.007366133226759275,0.08537654580978016,0.007317903851849605,0.007865420102867615,0.010303229030887318,0.019839226392322162,0.010875769949064473,4.596865312678222e-05,0.003425210205566742,0.00927697065187405,0.006629668628805319,0.025958895596274734,0.022020924763069383,0.018367208099664856,0.01223651044540719,0.01029229281020494,0.006302532662856186,0.006526016634854193,0.01421439106077027,0.039919883809206524,0.003235244515796931,0.009766261034100943,0.00734135098113442,0.01389635669249345,0.006238244985689478,0.003911155856584081,0.02870902790122376,0.0072379615178742585,0.0036607151292260554,0.006568263731472013,0.004597333108371959,7.374653164149425e-05,0.004410940711761291,0.008278274737307134,0.003412526330768939,0.10659942216122098,0.0988722671867599,0.0009686631551275582,0.008914187227381243,0.005299745448264281,0.0050387096202546555,0.005559186023142093,0.0033818213921501528,0.0011221563498655662,0.011071842558475264,0.005194860441664284,0.007499068162196032,0.017214419393086544,0.007842795280571968,0.023055698067954933,0.010978474026720808,0.0010945552433549999,0.025840494081667886,6.29048282884126e-05,0.008248703334537089,0.0038704820926884764,0.04610132972568126,0.012387161503131017,0.008657769887393307,0.01695501027809576,0.0207121681133422,0.0028980024403497673,0.0034841434114298853,0.002343478738357274,0.007585789324543568,0.005270596225347202,0.0016022436153353414,0.0004094462440085156,0.006069899764389097,8.381086120590187e-05,0.002294654908742144,0.0003091381765065737,0.001931223781777014,8.160985247585018e-07,0.0001159774269294811,0.0008423119581609795,2.807721214892478e-05,0.0005413538027747578,2.605947091471883e-05,0.0005093587827436075,1.6980359209559064
